Issue_time,Forecast_time,Coast,East,Far_West,North,North_Central,South,South_Central,West
2018-02-13 18:00:00+00:00,2018-02-14 08:00:00+00:00,8821.1699,1521.9301,2548.6201,937.936,11243.9004,2473.3999,5386.8599,1074.66
2018-02-13 18:00:00+00:00,2018-02-14 09:00:00+00:00,8927.4805,1485.95,2595.71,967.267,11382.5996,2545.75,5517.7402,1022.43
2018-02-13 18:00:00+00:00,2018-02-14 10:00:00+00:00,9518.5498,1592.27,2594.0,987.17,12196.2998,2735.03,5995.0298,1188.5699
2018-02-13 18:00:00+00:00,2018-02-14 11:00:00+00:00,10243.7002,1795.21,2729.5,1097.27,13752.4004,3053.2,6844.4399,1345.95
2018-02-13 18:00:00+00:00,2018-02-14 12:00:00+00:00,10638.5,1749.63,2747.8201,1126.76,14162.0996,3241.01,7168.1699,1318.24
2018-02-13 18:00:00+00:00,2018-02-14 13:00:00+00:00,10590.7002,1761.1899,2682.8301,1144.87,13771.5,3068.03,6906.21,1266.48
2018-02-13 18:00:00+00:00,2018-02-14 14:00:00+00:00,10634.7998,1740.37,2641.5601,1149.3,13463.2002,3119.0701,6724.73,1160.4
2018-02-13 18:00:00+00:00,2018-02-14 15:00:00+00:00,10790.7998,1745.67,2594.4199,1129.01,13325.2002,3159.5601,6507.9502,1159.6801
2018-02-13 18:00:00+00:00,2018-02-14 16:00:00+00:00,10829.4004,1712.6801,2532.0701,1105.87,13029.4004,3087.1499,6384.75,1105.03
2018-02-13 18:00:00+00:00,2018-02-14 17:00:00+00:00,10872.2002,1699.6,2550.6399,1065.26,12713.5,3043.6201,6166.4702,1033.99
2018-02-13 18:00:00+00:00,2018-02-14 18:00:00+00:00,10992.5996,1656.5,2534.0701,1065.46,12259.7002,2915.46,6006.1802,1044.88
2018-02-13 18:00:00+00:00,2018-02-14 19:00:00+00:00,10974.9004,1614.67,2540.5901,1069.39,11975.0996,2830.74,6006.48,1086.99
2018-02-13 18:00:00+00:00,2018-02-14 20:00:00+00:00,11045.0996,1619.79,2487.5901,1042.8,11314.0996,2946.5601,5768.0801,1097.48
2018-02-13 18:00:00+00:00,2018-02-14 21:00:00+00:00,11105.2002,1611.02,2500.6299,977.258,11596.0996,2922.26,5993.5801,1070.24
2018-02-13 18:00:00+00:00,2018-02-14 22:00:00+00:00,10965.2998,1642.54,2437.8601,964.887,11893.2998,2879.6699,6052.6201,1183.08
2018-02-13 18:00:00+00:00,2018-02-14 23:00:00+00:00,11290.2002,1683.37,2578.02,976.63,12471.7002,3037.6799,6409.0898,1284.98
2018-02-13 18:00:00+00:00,2018-02-15 00:00:00+00:00,11199.0,1661.11,2571.5901,980.2,12593.7998,3115.6001,6610.3501,1277.83
2018-02-13 18:00:00+00:00,2018-02-15 01:00:00+00:00,11184.9004,1652.76,2565.73,974.042,12379.2002,3218.8,6519.25,1234.53
2018-02-13 18:00:00+00:00,2018-02-15 02:00:00+00:00,10767.9004,1589.14,2557.0601,951.75,11827.9004,3126.8701,6164.27,1192.4399
2018-02-13 18:00:00+00:00,2018-02-15 03:00:00+00:00,10211.4004,1502.09,2541.1899,915.689,10937.2998,2838.8301,5762.6201,1135.5699
2018-02-13 18:00:00+00:00,2018-02-15 04:00:00+00:00,9506.4805,1385.24,2479.6499,866.705,9995.1504,2681.4299,5260.7402,1028.0601
2018-02-13 18:00:00+00:00,2018-02-15 05:00:00+00:00,9041.5,1308.04,2445.3701,855.038,9474.2998,2485.0801,4942.3398,982.183
2018-02-14 18:00:00+00:00,2018-02-15 06:00:00+00:00,9323.4697,1142.21,2088.3301,796.7769999999999,8994.1699,2476.8701,4643.5601,939.81
2018-02-14 18:00:00+00:00,2018-02-15 07:00:00+00:00,8149.4702,1089.35,2264.8701,622.26,8688.2598,2052.5,4399.1602,1124.87
2018-02-14 18:00:00+00:00,2018-02-15 08:00:00+00:00,8679.1504,1132.74,2210.55,689.1210000000001,8896.1602,2372.6399,4564.6201,802.3960000000001
2018-02-14 18:00:00+00:00,2018-02-15 09:00:00+00:00,8717.9902,1089.26,1941.59,675.672,9147.5098,2335.52,4564.7798,1079.78
2018-02-14 18:00:00+00:00,2018-02-15 10:00:00+00:00,9387.75,1242.95,1905.88,766.8910000000001,9852.3701,2594.96,5107.0498,1110.35
2018-02-14 18:00:00+00:00,2018-02-15 11:00:00+00:00,10334.5,1407.86,1981.11,891.795,11063.0996,2825.0901,5763.27,1153.5601
2018-02-14 18:00:00+00:00,2018-02-15 12:00:00+00:00,10628.2998,1448.9301,2100.99,869.079,11416.5996,2974.48,6031.79,1249.01
2018-02-14 18:00:00+00:00,2018-02-15 13:00:00+00:00,10681.0996,1454.04,2143.29,876.378,11454.5,2642.54,5927.2798,1234.41
2018-02-14 18:00:00+00:00,2018-02-15 14:00:00+00:00,10740.2002,1464.73,2061.2,906.281,11672.5996,2830.3301,5933.4399,1228.23
2018-02-14 18:00:00+00:00,2018-02-15 15:00:00+00:00,11437.7002,1469.24,2028.4,873.405,12043.2998,3222.3799,5998.5801,1118.3101
2018-02-14 18:00:00+00:00,2018-02-15 16:00:00+00:00,11524.0996,1474.24,2133.6799,894.442,12199.2998,3250.6499,6082.8799,1071.72
2018-02-14 18:00:00+00:00,2018-02-15 17:00:00+00:00,11357.5,1433.99,2438.5601,913.156,11558.2002,2975.4299,5894.1499,937.23
2018-02-14 18:00:00+00:00,2018-02-15 18:00:00+00:00,11461.2998,1491.95,2275.3999,930.959,11810.4004,3013.1599,5961.73,995.766
2018-02-14 18:00:00+00:00,2018-02-15 19:00:00+00:00,11334.7998,1509.55,2366.98,916.305,11916.2002,2989.77,6197.02,1003.99
2018-02-14 18:00:00+00:00,2018-02-15 20:00:00+00:00,11379.7002,1493.0601,2340.4399,896.5930000000001,11691.0996,3021.8,6053.3301,1103.33
2018-02-14 18:00:00+00:00,2018-02-15 21:00:00+00:00,11194.7002,1441.1801,2412.1699,871.3989999999999,11674.9004,3102.1799,6001.79,1132.84
2018-02-14 18:00:00+00:00,2018-02-15 22:00:00+00:00,11004.2998,1443.97,2506.49,868.3789999999999,11450.5996,2995.6499,5904.9399,1132.34
2018-02-14 18:00:00+00:00,2018-02-15 23:00:00+00:00,11388.5996,1528.17,2346.28,910.849,12504.4004,3049.23,6476.3599,1252.13
2018-02-14 18:00:00+00:00,2018-02-16 00:00:00+00:00,11345.4004,1517.7,2171.1699,907.698,12890.2998,3179.1699,6879.6699,1323.63
2018-02-14 18:00:00+00:00,2018-02-16 01:00:00+00:00,11103.7998,1561.64,2446.55,906.681,12509.2998,3390.8201,6749.0298,1182.28
2018-02-14 18:00:00+00:00,2018-02-16 02:00:00+00:00,10615.2002,1494.23,2473.7,863.5830000000001,11771.9004,3127.98,6211.1201,1097.54
2018-02-14 18:00:00+00:00,2018-02-16 03:00:00+00:00,9916.4805,1366.29,2383.49,829.4630000000001,10753.0,2923.5801,5635.3599,1094.88
2018-02-14 18:00:00+00:00,2018-02-16 04:00:00+00:00,9348.71,1229.55,2281.8,788.385,9783.6201,2660.74,5114.04,1039.23
2018-02-14 18:00:00+00:00,2018-02-16 05:00:00+00:00,8957.3604,1191.17,2475.79,813.451,9050.6299,2500.4399,4686.8501,784.8489999999999
2018-02-15 18:00:00+00:00,2018-02-16 06:00:00+00:00,8617.6699,1075.59,2377.5801,753.284,8565.6396,2395.9099,4472.2998,963.565
2018-02-15 18:00:00+00:00,2018-02-16 07:00:00+00:00,8376.4004,1096.12,2369.8301,801.5010000000001,8442.6299,2232.45,4310.6602,859.997
2018-02-15 18:00:00+00:00,2018-02-16 08:00:00+00:00,8387.8896,1061.61,2357.53,833.205,8328.6797,2237.8601,4311.6001,873.549
2018-02-15 18:00:00+00:00,2018-02-16 09:00:00+00:00,8488.2002,1082.84,2385.97,823.325,8534.7598,2257.99,4457.02,877.551
2018-02-15 18:00:00+00:00,2018-02-16 10:00:00+00:00,9068.3604,1150.42,2415.97,894.3860000000001,9109.2002,2391.97,4808.3901,995.468
2018-02-15 18:00:00+00:00,2018-02-16 11:00:00+00:00,9914.9297,1302.02,2527.7,942.071,10406.4004,2672.77,5478.4399,1121.25
2018-02-15 18:00:00+00:00,2018-02-16 12:00:00+00:00,10066.2002,1343.6,2572.24,975.406,11117.7002,2772.6499,5749.0601,1107.9301
2018-02-15 18:00:00+00:00,2018-02-16 13:00:00+00:00,10194.0,1346.74,2559.3,1032.88,11159.0996,2748.74,5737.1299,1110.02
2018-02-15 18:00:00+00:00,2018-02-16 14:00:00+00:00,10459.9004,1380.15,2531.9199,1032.73,11083.7002,2869.95,5653.4399,1101.1899
2018-02-15 18:00:00+00:00,2018-02-16 15:00:00+00:00,10692.0996,1380.38,2538.6899,1042.33,11569.4004,2959.7,5644.2598,1109.6899
2018-02-15 18:00:00+00:00,2018-02-16 16:00:00+00:00,10768.4004,1393.42,2489.6101,1008.47,11729.0,2994.01,5645.2402,1121.3199
2018-02-15 18:00:00+00:00,2018-02-16 17:00:00+00:00,10714.2002,1356.11,2480.2,1073.75,11590.7998,3075.6799,5551.5298,1007.08
2018-02-15 18:00:00+00:00,2018-02-16 18:00:00+00:00,10950.2998,1366.7,2510.46,1089.58,11136.7998,3163.1399,5482.8101,1036.52
2018-02-15 18:00:00+00:00,2018-02-16 19:00:00+00:00,11000.2998,1316.64,2500.3401,1133.23,11224.7998,3187.3701,5506.6699,1017.8
2018-02-15 18:00:00+00:00,2018-02-16 20:00:00+00:00,10756.7998,1327.01,2463.1001,1079.61,11447.7002,3271.05,5501.04,1037.6801
2018-02-15 18:00:00+00:00,2018-02-16 21:00:00+00:00,10580.2002,1340.03,2512.3401,1077.6899,11613.9004,3179.3701,5538.8198,1056.4
2018-02-15 18:00:00+00:00,2018-02-16 22:00:00+00:00,10482.9004,1357.0,2503.03,1061.41,11793.2998,3133.02,5543.23,1042.14
2018-02-15 18:00:00+00:00,2018-02-16 23:00:00+00:00,10622.2998,1469.51,2525.6599,1055.03,12774.2002,3111.6599,5874.6201,1100.1
2018-02-15 18:00:00+00:00,2018-02-17 00:00:00+00:00,10151.2002,1449.22,2563.8701,1109.34,12986.7998,3177.3799,5965.6499,1146.45
2018-02-15 18:00:00+00:00,2018-02-17 01:00:00+00:00,10090.0,1489.33,2599.02,1060.77,12482.5996,3026.8601,5992.6001,1148.7
2018-02-15 18:00:00+00:00,2018-02-17 02:00:00+00:00,9796.2803,1462.24,2589.1499,1069.9,12302.5996,2916.5,5656.8799,1198.99
2018-02-15 18:00:00+00:00,2018-02-17 03:00:00+00:00,9461.5703,1396.15,2565.0,1046.66,11533.5996,2796.49,5437.9399,1189.04
2018-02-15 18:00:00+00:00,2018-02-17 04:00:00+00:00,8927.1699,1332.3,2477.5901,976.14,11019.0996,2603.77,5323.3999,1059.09
2018-02-15 18:00:00+00:00,2018-02-17 05:00:00+00:00,8548.7695,1281.54,2467.0801,905.214,10293.5996,2447.0801,5179.54,1007.11
2018-02-16 18:00:00+00:00,2018-02-17 06:00:00+00:00,8248.2402,1107.67,2383.22,897.7760000000001,9255.1904,2341.46,4461.6099,1147.0
2018-02-16 18:00:00+00:00,2018-02-17 07:00:00+00:00,8257.1904,1099.33,2364.54,870.701,8923.0596,2243.3799,4421.8101,1108.63
2018-02-16 18:00:00+00:00,2018-02-17 08:00:00+00:00,8153.0698,1071.4301,2358.27,891.755,9371.6201,2150.0601,4254.1201,1112.42
2018-02-16 18:00:00+00:00,2018-02-17 09:00:00+00:00,8163.5898,1083.63,2400.5601,888.9119999999999,9153.5996,2192.6799,4386.5498,1127.79
2018-02-16 18:00:00+00:00,2018-02-17 10:00:00+00:00,8268.29,1106.6899,2425.96,946.288,9781.5596,2176.98,4613.8599,1132.63
2018-02-16 18:00:00+00:00,2018-02-17 11:00:00+00:00,8496.5098,1213.45,2459.24,967.081,10610.5996,2300.24,5069.8999,1201.26
2018-02-16 18:00:00+00:00,2018-02-17 12:00:00+00:00,8769.2305,1256.0,2449.9099,1015.46,11253.7002,2344.6001,5360.4199,1245.6899
2018-02-16 18:00:00+00:00,2018-02-17 13:00:00+00:00,9131.5098,1324.13,2497.8,1041.5,11474.5,2505.72,5503.9399,1245.7
2018-02-16 18:00:00+00:00,2018-02-17 14:00:00+00:00,9469.5303,1404.98,2527.54,1071.1,11601.9004,2610.3601,5555.9702,1183.25
2018-02-16 18:00:00+00:00,2018-02-17 15:00:00+00:00,9759.7002,1376.39,2434.4199,1081.24,11478.5,2716.6499,5633.8599,1149.51
2018-02-16 18:00:00+00:00,2018-02-17 16:00:00+00:00,9811.4902,1371.21,2454.0,1079.03,11315.0996,2778.0,5649.96,1051.4301
2018-02-16 18:00:00+00:00,2018-02-17 17:00:00+00:00,9772.1602,1308.27,2464.1699,1037.23,10808.5,2737.9399,5477.4199,1021.04
2018-02-16 18:00:00+00:00,2018-02-17 18:00:00+00:00,9768.6904,1260.73,2454.95,1002.47,10446.2002,2835.1101,5264.2202,1003.84
2018-02-16 18:00:00+00:00,2018-02-17 19:00:00+00:00,9610.5801,1300.52,2412.6201,966.109,10287.7998,2869.01,5274.8799,913.669
2018-02-16 18:00:00+00:00,2018-02-17 20:00:00+00:00,9534.4297,1328.01,2388.8401,962.866,9573.4502,2864.5601,5273.1899,949.058
2018-02-16 18:00:00+00:00,2018-02-17 21:00:00+00:00,9537.2197,1290.6,2451.51,932.453,9545.6504,2905.02,5221.1699,969.985
2018-02-16 18:00:00+00:00,2018-02-17 22:00:00+00:00,9506.9102,1243.45,2348.9199,889.118,9763.6602,2802.3799,5145.9102,1025.01
2018-02-16 18:00:00+00:00,2018-02-17 23:00:00+00:00,9748.6396,1433.6801,2408.46,962.691,10380.5,2837.3101,5638.23,1044.67
2018-02-16 18:00:00+00:00,2018-02-18 00:00:00+00:00,9821.8604,1407.16,2465.29,926.946,10831.7002,2900.6799,5722.52,1130.58
2018-02-16 18:00:00+00:00,2018-02-18 01:00:00+00:00,9675.96,1405.42,2462.0601,945.891,10875.7998,2819.75,5642.6401,1145.12
2018-02-16 18:00:00+00:00,2018-02-18 02:00:00+00:00,9490.21,1352.84,2427.1201,915.781,10474.7002,2702.47,5425.8999,1112.84
2018-02-16 18:00:00+00:00,2018-02-18 03:00:00+00:00,9099.1201,1272.73,2413.3101,947.992,10182.9004,2619.8701,5298.0898,1048.49
2018-02-16 18:00:00+00:00,2018-02-18 04:00:00+00:00,8728.1504,1233.1899,2384.6299,923.861,9729.3203,2475.6001,4976.7798,1027.24
2018-02-16 18:00:00+00:00,2018-02-18 05:00:00+00:00,8374.6504,1178.28,2350.53,914.635,9400.0596,2344.6699,4734.8999,986.774
2018-02-17 18:00:00+00:00,2018-02-18 06:00:00+00:00,8289.4004,1164.09,2340.95,880.248,9021.6797,2393.1699,4347.71,947.892
2018-02-17 18:00:00+00:00,2018-02-18 07:00:00+00:00,8110.7798,1128.3101,2349.6899,889.385,9206.1201,2316.3999,4169.1802,867.196
2018-02-17 18:00:00+00:00,2018-02-18 08:00:00+00:00,8024.2998,1107.8101,2329.27,890.9860000000001,9067.9404,2250.1699,4106.3799,867.2719999999999
2018-02-17 18:00:00+00:00,2018-02-18 09:00:00+00:00,8049.5098,1209.1801,2332.6299,912.677,8963.96,2184.9299,4163.98,890.82
2018-02-17 18:00:00+00:00,2018-02-18 10:00:00+00:00,8076.96,1187.45,2343.8201,952.485,9587.1904,2221.49,4335.48,876.35
2018-02-17 18:00:00+00:00,2018-02-18 11:00:00+00:00,8353.9297,1234.76,2335.21,963.639,9992.2305,2302.5,4568.21,983.211
2018-02-17 18:00:00+00:00,2018-02-18 12:00:00+00:00,8371.4004,1284.64,2368.8701,975.496,10406.7002,2336.1599,4717.6499,1044.96
2018-02-17 18:00:00+00:00,2018-02-18 13:00:00+00:00,8644.7998,1311.86,2366.3301,1036.36,10702.7002,2479.4199,4947.77,1014.54
2018-02-17 18:00:00+00:00,2018-02-18 14:00:00+00:00,9049.4404,1301.48,2401.7,1062.0,10834.5996,2652.04,5106.4102,981.321
2018-02-17 18:00:00+00:00,2018-02-18 15:00:00+00:00,9377.3604,1294.9399,2381.78,1037.1899,10788.0996,2793.05,5179.5498,974.008
2018-02-17 18:00:00+00:00,2018-02-18 16:00:00+00:00,9667.1104,1266.64,2382.3799,1019.62,11040.0,2882.0601,5201.3501,941.797
2018-02-17 18:00:00+00:00,2018-02-18 17:00:00+00:00,9885.6504,1286.51,2395.01,1012.93,10692.0996,2963.8999,5275.1499,972.299
2018-02-17 18:00:00+00:00,2018-02-18 18:00:00+00:00,10139.0996,1244.6801,2384.54,967.614,10267.2998,3024.23,5276.1899,949.462
2018-02-17 18:00:00+00:00,2018-02-18 19:00:00+00:00,10214.5,1248.28,2367.73,987.676,10317.0,3122.98,5208.1699,953.281
2018-02-17 18:00:00+00:00,2018-02-18 20:00:00+00:00,10307.2998,1198.9,2401.1699,954.935,10106.2998,3147.2,5268.9702,958.174
2018-02-17 18:00:00+00:00,2018-02-18 21:00:00+00:00,10271.2998,1237.73,2411.4099,951.974,10199.7998,3165.3201,5349.2402,995.476
2018-02-17 18:00:00+00:00,2018-02-18 22:00:00+00:00,10288.7998,1308.91,2405.8201,899.475,10315.7998,3123.05,5463.1602,1026.49
2018-02-17 18:00:00+00:00,2018-02-18 23:00:00+00:00,10655.2002,1337.4,2407.79,941.036,11185.2002,3137.1599,5744.8198,1057.46
2018-02-17 18:00:00+00:00,2018-02-19 00:00:00+00:00,10768.0996,1341.11,2456.3201,991.375,11167.2998,3239.3401,6013.9399,1052.02
2018-02-17 18:00:00+00:00,2018-02-19 01:00:00+00:00,10523.7998,1333.6899,2451.3999,973.455,10963.0,3182.8201,5858.7598,1161.8199
2018-02-17 18:00:00+00:00,2018-02-19 02:00:00+00:00,10172.2998,1300.8199,2442.3899,896.977,10369.5996,3098.8601,5640.2402,1082.24
2018-02-17 18:00:00+00:00,2018-02-19 03:00:00+00:00,9742.6396,1210.36,2397.1001,896.727,10011.7998,2941.1101,5289.8999,1073.5601
2018-02-17 18:00:00+00:00,2018-02-19 04:00:00+00:00,9158.1699,1152.38,2366.97,859.8889999999999,9287.5303,2741.72,4875.3901,1002.05
2018-02-17 18:00:00+00:00,2018-02-19 05:00:00+00:00,8783.6904,1091.21,2338.8999,839.933,8792.54,2603.25,4583.0601,976.391
2018-02-18 18:00:00+00:00,2018-02-19 06:00:00+00:00,8643.3301,1085.6899,2338.23,835.576,8575.9805,2510.0701,4357.0698,1016.68
2018-02-18 18:00:00+00:00,2018-02-19 07:00:00+00:00,8205.8301,1031.21,2374.79,870.9939999999999,8223.2402,2450.4199,4383.0898,1059.2
2018-02-18 18:00:00+00:00,2018-02-19 08:00:00+00:00,8261.7197,1016.76,2360.95,897.482,8114.46,2390.95,4180.8701,995.888
2018-02-18 18:00:00+00:00,2018-02-19 09:00:00+00:00,8269.3604,1008.61,2342.0601,922.366,8432.0,2350.96,4174.8398,986.47
2018-02-18 18:00:00+00:00,2018-02-19 10:00:00+00:00,8949.9902,1108.9301,2374.04,938.093,8938.2803,2448.72,4321.1001,1020.68
2018-02-18 18:00:00+00:00,2018-02-19 11:00:00+00:00,9430.1504,1247.6,2404.3201,929.602,9909.1396,2630.0601,4893.46,1121.91
2018-02-18 18:00:00+00:00,2018-02-19 12:00:00+00:00,9890.3203,1291.24,2471.52,1032.72,10663.2998,2689.4299,5329.0601,1160.11
2018-02-18 18:00:00+00:00,2018-02-19 13:00:00+00:00,10074.4004,1357.01,2420.72,1017.4,10847.5996,2771.1001,5472.21,1129.66
2018-02-18 18:00:00+00:00,2018-02-19 14:00:00+00:00,10496.0996,1415.09,2397.3501,1104.04,11401.2998,2934.26,5695.29,1228.95
2018-02-18 18:00:00+00:00,2018-02-19 15:00:00+00:00,10857.2002,1408.28,2440.45,1159.92,11756.2002,3014.8201,5779.6802,1201.71
2018-02-18 18:00:00+00:00,2018-02-19 16:00:00+00:00,11098.2002,1436.37,2414.96,1168.25,11809.7002,3025.3701,5898.5498,1254.27
2018-02-18 18:00:00+00:00,2018-02-19 17:00:00+00:00,11432.4004,1475.1,2352.74,1173.99,11746.2002,3257.52,5940.6201,1210.77
2018-02-18 18:00:00+00:00,2018-02-19 18:00:00+00:00,11678.5996,1508.21,2391.5601,1133.12,11671.9004,3481.5901,5904.7002,1210.59
2018-02-18 18:00:00+00:00,2018-02-19 19:00:00+00:00,11556.7002,1477.66,2385.6001,1114.7,11622.2002,3588.25,5984.2002,1259.9399
2018-02-18 18:00:00+00:00,2018-02-19 20:00:00+00:00,11757.5,1493.23,2454.8,1091.54,11611.2998,3664.6101,6070.9199,1270.39
2018-02-18 18:00:00+00:00,2018-02-19 21:00:00+00:00,11851.4004,1478.92,2342.5601,1084.97,11631.2002,3674.75,6228.71,1293.91
2018-02-18 18:00:00+00:00,2018-02-19 22:00:00+00:00,11700.5,1553.0699,2415.5601,965.945,12065.7002,3567.74,6341.75,1305.64
2018-02-18 18:00:00+00:00,2018-02-19 23:00:00+00:00,11680.7002,1522.39,2454.74,971.118,12445.2002,3533.0,6488.5498,1329.46
2018-02-18 18:00:00+00:00,2018-02-20 00:00:00+00:00,11720.2998,1556.9399,2507.1399,1017.0,12892.5996,3584.9199,6752.96,1406.86
2018-02-18 18:00:00+00:00,2018-02-20 01:00:00+00:00,11475.5,1539.86,2507.0901,929.645,12485.5,3454.03,6420.77,1385.96
2018-02-18 18:00:00+00:00,2018-02-20 02:00:00+00:00,10794.9004,1455.65,2434.3999,939.152,11841.2002,3333.0801,6094.8799,1340.86
2018-02-18 18:00:00+00:00,2018-02-20 03:00:00+00:00,10367.0996,1371.74,2419.0801,880.5219999999999,11218.7002,3066.28,5624.6899,1306.83
2018-02-18 18:00:00+00:00,2018-02-20 04:00:00+00:00,9696.9199,1258.5699,2381.75,843.3989999999999,10060.0,2809.46,5172.4902,1142.1801
2018-02-18 18:00:00+00:00,2018-02-20 05:00:00+00:00,9201.5801,1170.6899,2348.0901,827.812,9301.5596,2638.02,4823.1602,1005.95
2018-02-19 18:00:00+00:00,2018-02-20 06:00:00+00:00,8937.5898,1110.47,2354.54,759.284,9238.4902,2511.4099,4732.3301,990.042
2018-02-19 18:00:00+00:00,2018-02-20 07:00:00+00:00,8668.1201,1089.2,2338.52,737.669,8825.9102,2445.55,4532.1499,882.45
2018-02-19 18:00:00+00:00,2018-02-20 08:00:00+00:00,8611.0596,1062.21,2321.77,793.8330000000001,8795.79,2367.1699,4446.5098,919.93
2018-02-19 18:00:00+00:00,2018-02-20 09:00:00+00:00,8751.4004,1091.65,2335.6001,843.328,8956.4697,2414.1001,4450.3101,903.474
2018-02-19 18:00:00+00:00,2018-02-20 10:00:00+00:00,9288.4805,1165.0699,2380.77,842.695,9786.7402,2516.1399,4815.1299,884.465
2018-02-19 18:00:00+00:00,2018-02-20 11:00:00+00:00,10081.5996,1275.17,2438.3201,912.859,10727.9004,2816.5801,5584.8701,948.232
2018-02-19 18:00:00+00:00,2018-02-20 12:00:00+00:00,10297.2002,1347.14,2492.71,889.416,11379.9004,2899.05,5771.0801,1042.4
2018-02-19 18:00:00+00:00,2018-02-20 13:00:00+00:00,10388.7002,1353.45,2487.05,897.314,11160.4004,2913.47,5766.6401,1033.87
2018-02-19 18:00:00+00:00,2018-02-20 14:00:00+00:00,10813.7998,1378.63,2438.97,960.695,11528.2998,3041.72,5837.6299,980.513
2018-02-19 18:00:00+00:00,2018-02-20 15:00:00+00:00,11070.0,1406.72,2437.9399,967.174,11609.0996,3129.4199,5826.4502,1025.51
2018-02-19 18:00:00+00:00,2018-02-20 16:00:00+00:00,11368.7998,1422.8101,2439.2,935.382,11507.0,3202.8401,5991.6499,997.008
2018-02-19 18:00:00+00:00,2018-02-20 17:00:00+00:00,11451.0,1444.1,2467.8701,952.332,11376.4004,3259.3601,5898.3198,1028.99
2018-02-19 18:00:00+00:00,2018-02-20 18:00:00+00:00,11655.9004,1398.75,2441.95,909.368,11468.0,3369.97,5864.9199,1057.4
2018-02-19 18:00:00+00:00,2018-02-20 19:00:00+00:00,11690.4004,1374.7,2409.8999,933.791,11473.9004,3493.1799,6004.9399,1007.29
2018-02-19 18:00:00+00:00,2018-02-20 20:00:00+00:00,11610.0,1383.84,2448.27,888.823,11167.5,3519.8501,5918.8999,1025.8199
2018-02-19 18:00:00+00:00,2018-02-20 21:00:00+00:00,11572.9004,1394.79,2455.5701,863.745,11066.9004,3498.74,5963.5801,1041.65
2018-02-19 18:00:00+00:00,2018-02-20 22:00:00+00:00,11569.7998,1386.29,2441.3301,881.823,11050.0996,3447.3899,6036.3301,1063.5601
2018-02-19 18:00:00+00:00,2018-02-20 23:00:00+00:00,11647.7998,1459.12,2499.78,952.86,11666.2998,3477.77,6378.6499,1100.5699
2018-02-19 18:00:00+00:00,2018-02-21 00:00:00+00:00,11788.0,1477.05,2513.0701,891.534,12258.2002,3536.74,6481.6001,1152.09
2018-02-19 18:00:00+00:00,2018-02-21 01:00:00+00:00,11541.5996,1446.22,2508.51,893.753,11611.2002,3442.1599,6388.8701,1186.89
2018-02-19 18:00:00+00:00,2018-02-21 02:00:00+00:00,11065.5996,1398.2,2470.1101,832.5139999999999,10940.0,3366.97,6032.79,1098.72
2018-02-19 18:00:00+00:00,2018-02-21 03:00:00+00:00,10362.4004,1260.14,2423.3,780.959,10213.5996,3136.6799,5517.8999,1020.0
2018-02-19 18:00:00+00:00,2018-02-21 04:00:00+00:00,9755.7998,1182.46,2435.99,807.508,9605.1201,2881.24,5062.9102,916.514
2018-02-19 18:00:00+00:00,2018-02-21 05:00:00+00:00,9253.4199,1104.38,2431.96,830.7719999999999,9107.1602,2685.1799,4686.8101,835.9780000000001
2018-02-20 18:00:00+00:00,2018-02-21 06:00:00+00:00,9057.5703,1145.72,2401.47,870.475,8357.2598,2457.5,4230.6499,1140.51
2018-02-20 18:00:00+00:00,2018-02-21 07:00:00+00:00,8674.7305,985.645,2410.8999,958.296,8466.0098,2383.8401,4057.0,1011.94
2018-02-20 18:00:00+00:00,2018-02-21 08:00:00+00:00,8677.1104,992.56,2422.47,942.875,8564.3896,2340.52,4060.6001,1000.02
2018-02-20 18:00:00+00:00,2018-02-21 09:00:00+00:00,8811.6904,1006.85,2457.95,964.704,8956.0,2344.1101,4126.3501,1234.73
2018-02-20 18:00:00+00:00,2018-02-21 10:00:00+00:00,9365.3398,1043.71,2484.3201,1024.14,10476.7998,2479.29,4527.5801,1293.0
2018-02-20 18:00:00+00:00,2018-02-21 11:00:00+00:00,10207.5996,1223.59,2590.6599,1141.76,12321.0,2728.6699,5192.5498,1234.88
2018-02-20 18:00:00+00:00,2018-02-21 12:00:00+00:00,10467.4004,1344.46,2613.5601,1141.11,13155.9004,2823.1699,5457.1001,1467.6
2018-02-20 18:00:00+00:00,2018-02-21 13:00:00+00:00,10515.2998,1221.77,2576.4399,1188.14,13239.2002,2844.05,5329.27,1431.0601
2018-02-20 18:00:00+00:00,2018-02-21 14:00:00+00:00,10744.7998,1263.84,2558.1499,1206.5601,13964.7998,2932.1101,5531.6299,1504.62
2018-02-20 18:00:00+00:00,2018-02-21 15:00:00+00:00,11016.9004,1316.71,2619.5601,1218.89,14520.4004,2975.8201,5871.4702,1528.04
2018-02-20 18:00:00+00:00,2018-02-21 16:00:00+00:00,11119.2998,1327.42,2590.03,1216.11,15145.9004,3074.9299,5563.1401,1511.79
2018-02-20 18:00:00+00:00,2018-02-21 17:00:00+00:00,11171.0996,1407.45,2562.5601,1215.0601,15469.2002,3102.71,5701.9902,1549.9301
2018-02-20 18:00:00+00:00,2018-02-21 18:00:00+00:00,11249.0,1420.5601,2535.1399,1186.63,14872.2998,3207.3501,6012.0801,1526.4399
2018-02-20 18:00:00+00:00,2018-02-21 19:00:00+00:00,11369.7002,1399.1,2626.6699,1152.09,14508.7998,3181.6399,5895.54,1466.46
