Time,Coast,East,Far_West,North,North_Central,South,South_Central,West
2018-01-07 15:00:00+00:00,9855.17,1549.66,2452.26,978.3,11973.46,2667.45,5654.45,1293.81
2018-01-07 16:00:00+00:00,9636.85,1501.64,2436.94,969.18,12049.58,2710.66,5617.35,1274.86
2018-01-07 17:00:00+00:00,9503.98,1468.81,2411.66,967.29,11981.04,2739.41,5594.1,1279.67
2018-01-07 18:00:00+00:00,9548.49,1439.91,2326.04,973.31,11834.75,2750.66,5574.51,1310.69
2018-01-07 19:00:00+00:00,9564.79,1410.41,2213.06,1007.89,11606.93,2732.04,5532.47,1360.77
2018-01-07 20:00:00+00:00,9596.07,1399.49,2223.84,1005.93,11475.1,2707.85,5515.37,1400.06
2018-01-07 21:00:00+00:00,9685.97,1447.44,2308.53,1013.56,11619.66,2687.77,5607.98,1330.75
2018-01-07 22:00:00+00:00,10113.64,1542.43,2332.54,970.68,12078.09,2739.96,5856.33,1376.51
2018-01-07 23:00:00+00:00,10371.79,1570.34,2412.15,987.3,12317.09,2926.73,6147.32,1385.67
2018-01-08 00:00:00+00:00,10316.38,1538.84,2479.61,971.78,12175.47,2964.34,6155.76,1352.38
2018-01-08 01:00:00+00:00,10158.04,1431.99,2455.91,948.49,11849.97,2937.46,6020.2,1385.31
2018-01-08 02:00:00+00:00,9873.09,1362.4,2412.24,910.39,11409.65,2842.33,5765.77,1407.75
2018-01-08 03:00:00+00:00,9394.5,1261.0,2459.74,849.91,10787.92,2684.1,5384.81,1289.12
2018-01-08 04:00:00+00:00,8861.86,1214.47,2511.1,822.41,10139.28,2491.95,4983.09,1128.31
2018-01-08 05:00:00+00:00,8478.37,1164.09,2516.85,796.65,9726.43,2335.48,4727.05,1075.39
2018-01-08 06:00:00+00:00,8270.63,1171.17,2499.31,802.48,9555.98,2246.97,4639.73,1085.62
2018-01-08 07:00:00+00:00,8152.22,1170.48,2482.58,810.93,9599.76,2213.37,4653.81,1121.27
2018-01-08 08:00:00+00:00,8160.36,1188.14,2517.61,838.3,9883.09,2264.42,4758.61,1127.09
2018-01-08 09:00:00+00:00,8388.57,1236.91,2554.21,880.26,10522.51,2417.1,4953.01,1161.78
2018-01-08 10:00:00+00:00,8992.04,1333.41,2593.56,967.6,11688.61,2544.38,5584.61,1256.09
2018-01-08 11:00:00+00:00,9841.0,1541.19,2654.31,1067.95,13316.33,2908.46,6374.64,1404.28
2018-01-08 12:00:00+00:00,10233.28,1623.21,2715.45,1115.8,14145.07,3077.01,6713.31,1455.79
2018-01-08 13:00:00+00:00,10311.93,1626.9,2719.24,1122.3,13914.83,3017.15,6496.03,1394.71
2018-01-08 14:00:00+00:00,10414.98,1614.69,2672.42,1160.66,13495.25,2938.05,6246.6,1253.29
2018-01-08 15:00:00+00:00,10451.73,1602.54,2624.5,1144.95,13112.61,2916.5,6053.22,1190.37
2018-01-08 16:00:00+00:00,10419.81,1559.31,2557.11,1130.29,12700.08,2848.92,5863.26,1147.87
2018-01-08 17:00:00+00:00,10360.15,1530.06,2492.06,1096.38,12234.18,2803.18,5725.04,1113.06
2018-01-08 18:00:00+00:00,10341.31,1482.05,2452.08,1070.61,11870.46,2790.28,5610.33,1097.84
2018-01-08 19:00:00+00:00,10283.88,1443.11,2413.77,1037.76,11497.22,2780.61,5537.93,1100.71
2018-01-08 20:00:00+00:00,10174.35,1404.23,2379.52,998.16,11245.61,2759.43,5521.93,1115.5
2018-01-08 21:00:00+00:00,10091.67,1435.1,2414.52,982.94,11292.63,2775.3,5590.11,1131.31
2018-01-08 22:00:00+00:00,10288.73,1524.38,2449.7,984.85,11909.04,2781.43,5817.66,1215.53
2018-01-08 23:00:00+00:00,10782.03,1650.02,2495.6,1067.86,12932.25,2980.63,6335.39,1326.89
2018-01-09 00:00:00+00:00,10772.16,1652.08,2522.99,1087.67,13151.4,3037.15,6407.11,1328.84
2018-01-09 01:00:00+00:00,10636.79,1680.5,2544.97,1084.54,13076.09,3036.87,6365.45,1327.21
2018-01-09 02:00:00+00:00,10355.77,1651.4,2477.21,1063.8,12852.89,2973.13,6181.66,1277.08
2018-01-09 03:00:00+00:00,9883.26,1577.03,2402.82,1021.65,12176.64,2828.08,5841.64,1251.73
2018-01-09 04:00:00+00:00,9398.36,1527.88,2360.95,983.83,11590.3,2670.75,5527.31,1267.9
2018-01-09 05:00:00+00:00,9058.75,1449.52,2331.37,955.15,11211.77,2548.49,5304.34,1238.92
2018-01-09 06:00:00+00:00,8875.6,1451.01,2305.42,952.9,11117.17,2504.0,5277.09,1270.88
2018-01-09 07:00:00+00:00,8858.71,1472.67,2316.71,952.45,11280.41,2522.1,5327.24,1314.63
2018-01-09 08:00:00+00:00,8963.6,1494.03,2346.17,955.63,11605.71,2575.24,5491.0,1473.25
2018-01-09 09:00:00+00:00,9291.32,1543.49,2393.88,980.53,12213.13,2697.49,5797.5,1507.91
2018-01-09 10:00:00+00:00,10047.41,1638.72,2457.85,1042.04,13390.83,2963.14,6419.58,1561.1
2018-01-09 11:00:00+00:00,11063.54,1830.88,2515.09,1130.52,14948.9,3521.51,7347.96,1731.23
2018-01-09 12:00:00+00:00,11402.25,1835.15,2539.28,1156.13,15618.8,3699.44,7770.77,1813.79
2018-01-09 13:00:00+00:00,11393.33,1836.57,2530.65,1151.81,15171.36,3516.17,7426.68,1711.34
2018-01-09 14:00:00+00:00,11469.02,1837.98,2522.62,1192.42,14685.77,3305.82,6878.42,1457.57
2018-01-09 15:00:00+00:00,11503.98,1827.47,2510.81,1172.47,14279.24,3064.26,6413.32,1318.66
2018-01-09 16:00:00+00:00,11381.51,1801.53,2463.4,1161.95,13688.0,2890.78,6086.99,1255.25
2018-01-09 17:00:00+00:00,11191.42,1769.35,2398.89,1131.96,13135.71,2809.09,5808.78,1211.76
2018-01-09 18:00:00+00:00,11050.57,1719.02,2367.65,1118.46,12591.6,2771.95,5626.67,1209.02
2018-01-09 19:00:00+00:00,10887.11,1671.15,2351.51,1116.6,12190.02,2776.57,5496.97,1200.51
2018-01-09 20:00:00+00:00,10793.0,1650.65,2333.62,1074.47,11943.86,2774.96,5474.61,1223.9
2018-01-09 21:00:00+00:00,10858.95,1713.05,2347.85,1019.36,12119.62,2780.94,5538.88,1219.41
2018-01-09 22:00:00+00:00,11229.22,1801.89,2384.18,1003.89,12910.02,2786.76,5760.36,1255.75
2018-01-09 23:00:00+00:00,11589.12,1865.99,2430.74,1062.65,14020.31,2993.91,6271.31,1397.46
2018-01-10 00:00:00+00:00,11479.03,1864.19,2457.62,1093.05,14163.97,3053.86,6368.8,1445.88
2018-01-10 01:00:00+00:00,11239.58,1827.8,2436.46,1075.04,14074.16,3065.37,6375.77,1475.65
2018-01-10 02:00:00+00:00,10836.15,1741.74,2403.01,1038.15,13569.92,3009.59,6164.05,1458.66
2018-01-10 03:00:00+00:00,10199.72,1631.53,2369.04,984.32,12723.1,2848.28,5779.14,1415.82
2018-01-10 04:00:00+00:00,9642.59,1550.04,2352.61,932.57,11913.24,2670.2,5424.62,1341.14
2018-01-10 05:00:00+00:00,9214.23,1482.82,2362.65,893.49,11328.29,2538.24,5201.55,1283.36
2018-01-10 06:00:00+00:00,9022.63,1444.51,2348.7,880.92,11044.63,2491.58,5098.4,1303.59
2018-01-10 07:00:00+00:00,8927.02,1428.37,2349.5,877.63,10952.07,2491.09,5125.29,1313.35
2018-01-10 08:00:00+00:00,8887.55,1406.24,2370.76,888.58,10987.94,2519.07,5191.16,1319.77
2018-01-10 09:00:00+00:00,9090.99,1475.2,2387.41,914.35,11339.6,2602.67,5375.08,1344.31
2018-01-10 10:00:00+00:00,9699.02,1556.44,2427.45,973.3,12206.82,2824.16,5848.28,1438.02
2018-01-10 11:00:00+00:00,10568.98,1702.72,2491.5,1064.14,13630.49,3281.42,6603.03,1581.47
2018-01-10 12:00:00+00:00,10870.5,1753.68,2540.36,1093.53,14219.9,3397.56,6842.81,1616.1
2018-01-10 13:00:00+00:00,10796.87,1742.48,2519.52,1079.93,14013.4,3214.93,6715.17,1558.67
2018-01-10 14:00:00+00:00,10796.58,1728.13,2528.47,1121.11,14031.55,3081.92,6570.19,1452.87
2018-01-10 15:00:00+00:00,10799.22,1703.73,2511.68,1047.44,13952.25,2937.43,6422.83,1408.75
2018-01-10 16:00:00+00:00,10683.53,1687.2,2470.99,1082.64,13743.66,2862.38,6254.77,1348.7
2018-01-10 17:00:00+00:00,10533.92,1664.23,2430.68,1104.35,13516.74,2821.04,6039.12,1272.8
2018-01-10 18:00:00+00:00,10453.8,1612.75,2439.18,1102.24,13217.63,2816.1,5767.45,1241.19
2018-01-10 19:00:00+00:00,10395.49,1611.98,2373.23,1095.4,12768.87,2838.91,5605.37,1256.29
2018-01-10 20:00:00+00:00,10375.26,1583.71,2310.13,1065.47,12247.51,2859.0,5533.31,1261.81
2018-01-10 21:00:00+00:00,10404.76,1576.45,2203.3,1028.36,12078.67,2891.27,5578.9,1224.82
2018-01-10 22:00:00+00:00,10654.8,1650.35,2168.73,1015.2,12566.89,2895.79,5788.58,1294.89
2018-01-10 23:00:00+00:00,11017.54,1730.69,2278.8,1046.78,13560.31,3054.0,6266.35,1389.2
2018-01-11 00:00:00+00:00,10889.34,1691.19,2350.68,1043.2,13460.94,3089.64,6259.38,1339.76
2018-01-11 01:00:00+00:00,10683.13,1620.6,2391.26,1022.81,13200.24,3067.84,6128.37,1390.98
2018-01-11 02:00:00+00:00,10251.34,1573.85,2400.14,982.33,12731.59,2978.03,5871.66,1364.6
2018-01-11 03:00:00+00:00,9655.31,1470.43,2330.45,923.61,11788.52,2769.18,5436.51,1376.7
2018-01-11 04:00:00+00:00,9063.35,1362.19,2331.85,869.51,10883.36,2540.19,5035.63,1270.65
2018-01-11 05:00:00+00:00,8628.38,1267.04,2333.81,847.54,10237.86,2424.46,4664.02,1184.76
2018-01-11 06:00:00+00:00,8379.85,1245.33,2333.64,840.93,9811.42,2314.49,4488.24,1167.92
2018-01-11 07:00:00+00:00,8247.04,1214.9,2343.62,802.91,9632.74,2203.76,4454.59,1181.57
2018-01-11 08:00:00+00:00,8227.41,1215.89,2291.53,811.52,9618.96,2165.06,4397.47,1247.28
2018-01-11 09:00:00+00:00,8396.03,1196.9,2250.24,833.7,9953.15,2200.85,4517.11,1342.15
2018-01-11 10:00:00+00:00,8956.56,1345.0,2273.59,891.37,10853.06,2366.15,4932.01,1398.35
2018-01-11 11:00:00+00:00,9803.17,1534.48,2351.72,972.11,12219.26,2726.98,5646.01,1517.66
2018-01-11 12:00:00+00:00,10160.96,1571.59,2421.96,1007.13,12780.62,2817.11,5982.88,1602.45
2018-01-11 13:00:00+00:00,10256.07,1552.06,2424.37,1014.65,12442.46,2774.19,5870.2,1582.42
2018-01-11 14:00:00+00:00,10365.62,1545.71,2453.59,1019.53,12210.51,2799.4,5766.02,1542.27
2018-01-11 15:00:00+00:00,10473.24,1520.3,2505.33,1033.63,12233.17,2807.21,5718.56,1568.13
2018-01-11 16:00:00+00:00,10516.54,1518.72,2521.94,1037.36,12346.23,2863.77,5647.57,1592.37
2018-01-11 17:00:00+00:00,10543.16,1500.16,2510.55,1090.36,12568.71,3059.76,5437.13,1493.56
2018-01-11 18:00:00+00:00,10621.33,1523.9,2495.82,1129.47,13044.45,3170.68,5375.69,1465.32
2018-01-11 19:00:00+00:00,10436.17,1527.51,2503.2,1160.32,13814.47,3234.15,5324.93,1442.08
2018-01-11 20:00:00+00:00,10377.32,1546.89,2497.41,1196.67,14595.81,3235.56,5313.57,1421.97
2018-01-11 21:00:00+00:00,10392.45,1629.87,2493.33,1217.66,15680.09,3203.47,5460.87,1461.69
2018-01-11 22:00:00+00:00,10409.34,1746.49,2553.5,1195.78,16893.92,3262.11,5803.72,1431.97
2018-01-11 23:00:00+00:00,10991.08,1881.98,2695.49,1247.07,17917.36,3264.82,6599.98,1456.06
2018-01-12 00:00:00+00:00,11246.39,1964.19,2741.91,1256.01,18105.69,3312.5,6852.39,1501.85
2018-01-12 01:00:00+00:00,11459.38,2029.62,2753.55,1261.19,18193.04,3318.69,6974.24,1518.2
2018-01-12 02:00:00+00:00,11409.11,2033.37,2719.64,1242.94,18006.96,3270.66,6885.98,1515.99
2018-01-12 03:00:00+00:00,11099.96,2003.91,2673.33,1214.64,17342.96,3120.86,6563.42,1468.54
2018-01-12 04:00:00+00:00,10794.18,1977.1,2652.08,1190.4,16757.82,2947.13,6255.92,1391.97
2018-01-12 05:00:00+00:00,10674.23,1921.85,2667.51,1193.08,16553.01,2846.59,6079.52,1345.74
2018-01-12 06:00:00+00:00,10720.61,2012.59,2648.25,1207.66,16488.99,2828.81,6018.47,1362.47
2018-01-12 07:00:00+00:00,10842.88,2040.88,2655.08,1229.44,16646.96,2955.15,6024.47,1380.15
2018-01-12 08:00:00+00:00,11064.03,2088.78,2664.3,1264.3,16904.56,3052.08,6202.66,1409.38
2018-01-12 09:00:00+00:00,11510.48,2177.8,2691.44,1302.87,17508.58,3236.16,6462.2,1474.69
2018-01-12 10:00:00+00:00,12409.92,2313.76,2733.09,1374.93,18566.84,3635.48,6995.2,1593.37
2018-01-12 11:00:00+00:00,13636.34,2513.14,2756.74,1462.49,20084.49,4169.22,7959.19,1764.51
2018-01-12 12:00:00+00:00,14070.18,2578.72,2795.15,1498.24,20729.96,4374.61,8347.25,1824.2
2018-01-12 13:00:00+00:00,13961.57,2531.44,2754.23,1501.02,20178.08,4076.64,8168.61,1776.71
2018-01-12 14:00:00+00:00,13828.34,2454.09,2702.84,1506.26,19413.48,3932.25,7716.12,1644.82
2018-01-12 15:00:00+00:00,13574.72,2349.76,2672.27,1472.87,18569.6,3735.1,7281.42,1516.54
2018-01-12 16:00:00+00:00,13232.25,2230.18,2630.11,1414.1,17662.81,3461.7,6863.31,1408.76
2018-01-12 17:00:00+00:00,12835.14,2105.97,2548.01,1340.86,16594.01,3211.0,6468.78,1331.01
2018-01-12 18:00:00+00:00,12459.8,2008.63,2475.41,1282.37,15662.96,3044.62,6141.3,1297.94
2018-01-12 19:00:00+00:00,12048.64,1922.73,2429.85,1230.94,14722.65,2918.13,5901.12,1237.41
2018-01-12 20:00:00+00:00,11724.73,1867.9,2396.56,1195.55,14233.96,2858.72,5747.17,1194.05
2018-01-12 21:00:00+00:00,11638.09,1861.18,2388.6,1166.8,14303.03,2752.61,5861.15,1225.72
2018-01-12 22:00:00+00:00,11989.84,1964.94,2402.95,1165.13,15069.35,2873.29,6056.66,1287.46
2018-01-12 23:00:00+00:00,12630.91,2131.69,2447.51,1226.93,16149.91,3100.14,6689.43,1451.98
2018-01-13 00:00:00+00:00,12710.69,2152.86,2470.46,1221.48,16416.38,3202.66,6890.69,1548.22
2018-01-13 01:00:00+00:00,12697.66,2172.28,2559.02,1213.58,16545.21,3286.98,6972.28,1508.99
2018-01-13 02:00:00+00:00,12546.73,2145.17,2579.59,1197.53,16430.41,3387.62,6929.27,1512.15
2018-01-13 03:00:00+00:00,12204.67,2100.73,2604.72,1169.96,16072.44,3382.8,6863.94,1480.27
2018-01-13 04:00:00+00:00,11809.35,2041.42,2608.83,1150.32,15665.07,3352.8,6693.54,1448.98
2018-01-13 05:00:00+00:00,11540.5,2029.85,2623.21,1155.16,15401.46,3349.78,6562.39,1388.87
2018-01-13 06:00:00+00:00,11423.8,1986.33,2619.87,1154.45,15366.16,3421.95,6483.08,1374.5
2018-01-13 07:00:00+00:00,11412.67,2000.0,2609.5,1154.61,15452.58,3487.76,6547.73,1411.63
2018-01-13 08:00:00+00:00,11473.19,1990.01,2613.84,1156.2,15625.43,3547.69,6686.21,1454.67
2018-01-13 09:00:00+00:00,11646.0,2036.96,2624.55,1169.94,16026.24,3636.0,6911.76,1499.4
2018-01-13 10:00:00+00:00,11987.9,2089.18,2665.9,1203.21,16595.21,3810.59,7201.47,1553.54
2018-01-13 11:00:00+00:00,12460.25,2179.05,2714.9,1242.92,17285.61,4068.94,7645.6,1619.84
2018-01-13 12:00:00+00:00,12793.42,2313.47,2761.09,1288.04,17946.28,4296.98,8043.81,1689.19
2018-01-13 13:00:00+00:00,12863.44,2323.32,2755.26,1334.93,18084.82,4369.53,8156.67,1705.72
2018-01-13 14:00:00+00:00,12778.65,2244.74,2722.65,1383.08,17717.71,4245.43,7942.41,1603.91
2018-01-13 15:00:00+00:00,12479.72,2141.71,2693.38,1355.03,16969.79,3964.55,7606.55,1513.32
2018-01-13 16:00:00+00:00,12035.13,2002.39,2661.43,1325.88,16056.15,3647.65,7130.94,1403.26
2018-01-13 17:00:00+00:00,11538.65,1896.41,2598.15,1250.77,15042.45,3350.6,6687.2,1328.27
2018-01-13 18:00:00+00:00,11070.38,1778.31,2527.2,1197.92,14048.27,3110.09,6266.41,1261.01
2018-01-13 19:00:00+00:00,10666.67,1706.27,2461.03,1159.56,13224.85,2941.84,5962.57,1233.14
2018-01-13 20:00:00+00:00,10401.75,1642.48,2410.58,1129.17,12762.63,2840.95,5776.37,1223.04
2018-01-13 21:00:00+00:00,10329.61,1662.35,2391.8,1106.66,12739.75,2783.69,5816.86,1243.04
2018-01-13 22:00:00+00:00,10713.3,1794.08,2430.9,1108.05,13508.17,2866.4,6147.23,1313.51
2018-01-13 23:00:00+00:00,11454.05,1926.44,2578.39,1182.04,14724.05,3210.34,6761.0,1406.44
2018-01-14 00:00:00+00:00,11689.27,1978.72,2625.43,1206.99,15184.25,3360.37,7064.55,1487.13
2018-01-14 01:00:00+00:00,11773.45,2041.12,2633.55,1215.25,15425.22,3444.39,7227.44,1553.15
2018-01-14 02:00:00+00:00,11751.89,2009.24,2604.17,1196.48,15494.93,3529.03,7300.67,1641.65
2018-01-14 03:00:00+00:00,11579.47,1935.53,2596.47,1157.92,15213.29,3561.43,7259.06,1649.42
2018-01-14 04:00:00+00:00,11349.79,1931.11,2594.36,1115.87,14799.51,3546.05,7199.48,1665.99
2018-01-14 05:00:00+00:00,11134.89,1940.59,2572.82,1095.52,14447.06,3519.46,7150.72,1656.61
2018-01-14 06:00:00+00:00,11027.86,1936.84,2588.52,1077.93,14286.03,3507.59,7131.35,1639.78
2018-01-14 07:00:00+00:00,11025.13,1950.6,2592.58,1060.5,14335.87,3554.73,7158.48,1639.01
2018-01-14 08:00:00+00:00,11064.04,1963.0,2634.33,1059.95,14491.95,3587.99,7249.39,1603.83
2018-01-14 09:00:00+00:00,11201.19,2010.77,2691.48,1069.91,14746.75,3654.44,7430.42,1541.29
2018-01-14 10:00:00+00:00,11466.08,2074.9,2745.07,1119.46,15160.99,3766.04,7683.84,1538.49
2018-01-14 11:00:00+00:00,11818.24,2162.17,2824.06,1165.06,15739.0,3933.6,8060.57,1538.98
2018-01-14 12:00:00+00:00,12039.46,2216.08,2849.91,1224.07,16371.47,4069.44,8312.71,1609.4
2018-01-14 13:00:00+00:00,12059.43,2240.59,2749.48,1260.94,16459.41,4105.58,8281.9,1691.12
2018-01-14 14:00:00+00:00,11911.4,2143.66,2668.13,1269.6,15880.24,3897.45,7810.27,1579.4
2018-01-14 15:00:00+00:00,11571.41,2004.37,2627.88,1240.46,15031.18,3535.31,7189.07,1412.88
2018-01-14 16:00:00+00:00,11169.36,1855.46,2568.57,1186.37,14139.03,3212.72,6574.73,1304.93
2018-01-14 17:00:00+00:00,10744.66,1753.0,2512.31,1141.55,13313.63,2969.82,6140.82,1233.57
2018-01-14 18:00:00+00:00,10332.61,1657.07,2473.71,1092.47,12554.45,2832.5,5778.06,1172.58
2018-01-14 19:00:00+00:00,9987.33,1574.98,2461.62,1057.3,11977.26,2767.52,5475.43,1127.83
2018-01-14 20:00:00+00:00,9821.22,1520.3,2451.44,1031.3,11583.85,2744.69,5314.88,1110.04
2018-01-14 21:00:00+00:00,9835.86,1541.14,2436.19,1001.65,11567.59,2740.69,5307.06,1131.74
2018-01-14 22:00:00+00:00,10281.69,1632.56,2444.63,1001.65,12235.09,2793.0,5599.5,1213.27
2018-01-14 23:00:00+00:00,11050.03,1787.97,2508.49,1071.17,13297.0,3045.39,6147.05,1322.64
2018-01-15 00:00:00+00:00,11271.99,1833.46,2527.35,1089.0,13611.27,3187.23,6330.18,1381.83
2018-01-15 01:00:00+00:00,11407.85,1898.95,2542.37,1108.49,13776.64,3247.73,6377.48,1414.76
2018-01-15 02:00:00+00:00,11315.79,1879.18,2583.84,1111.07,13667.17,3219.75,6326.09,1394.8
2018-01-15 03:00:00+00:00,11059.01,1803.93,2603.1,1079.13,13283.97,3072.1,6132.16,1335.74
2018-01-15 04:00:00+00:00,10699.03,1760.06,2582.73,1055.59,12789.93,2853.42,5942.45,1322.71
2018-01-15 05:00:00+00:00,10462.39,1712.49,2566.48,1040.46,12476.34,2701.5,5832.04,1359.28
2018-01-15 06:00:00+00:00,10363.17,1718.53,2542.41,1043.56,12359.05,2648.84,5819.3,1412.43
2018-01-15 07:00:00+00:00,10357.48,1739.24,2518.6,1064.22,12287.73,2645.24,5873.32,1463.59
2018-01-15 08:00:00+00:00,10476.25,1795.95,2510.22,1091.35,12474.83,2676.43,5995.57,1508.84
2018-01-15 09:00:00+00:00,10754.04,1845.81,2520.87,1115.84,12986.0,2745.11,6247.02,1548.45
2018-01-15 10:00:00+00:00,11270.75,1941.22,2559.44,1151.43,13902.27,2943.49,6691.58,1604.56
2018-01-15 11:00:00+00:00,11939.45,2025.75,2606.91,1228.82,14960.19,3298.72,7209.49,1693.05
2018-01-15 12:00:00+00:00,12247.16,2122.99,2660.09,1281.08,15621.53,3403.42,7513.21,1719.57
2018-01-15 13:00:00+00:00,12069.2,2081.14,2676.56,1280.9,15475.74,3294.82,7413.9,1613.93
2018-01-15 14:00:00+00:00,11686.71,1942.2,2686.23,1281.31,14850.7,3210.87,7048.47,1410.62
2018-01-15 15:00:00+00:00,11266.85,1812.24,2656.11,1259.46,14176.17,3163.18,6656.9,1282.11
2018-01-15 16:00:00+00:00,10918.51,1748.72,2582.96,1234.58,13516.47,3100.37,6294.26,1205.37
2018-01-15 17:00:00+00:00,10534.57,1624.7,2401.54,1194.13,12971.49,3007.33,5958.42,1300.62
2018-01-15 18:00:00+00:00,10370.72,1557.65,2271.09,1197.65,12592.98,2971.78,5743.8,1377.37
2018-01-15 19:00:00+00:00,10276.87,1526.33,2277.31,1196.36,12427.21,2945.08,5592.66,1375.58
2018-01-15 20:00:00+00:00,10179.35,1514.12,2422.54,1189.86,12609.17,2877.99,5589.29,1283.76
2018-01-15 21:00:00+00:00,10209.72,1539.0,2522.78,1199.96,13405.95,2907.17,5627.69,1281.05
2018-01-15 22:00:00+00:00,10618.92,1649.19,2587.73,1262.99,14665.84,2975.59,5816.84,1366.98
2018-01-15 23:00:00+00:00,10903.21,1768.3,2718.47,1332.7,15732.69,3111.97,6323.78,1511.92
2018-01-16 00:00:00+00:00,10826.04,1777.72,2824.61,1356.08,16316.28,3177.41,6389.0,1543.36
2018-01-16 01:00:00+00:00,10663.12,1766.81,2880.72,1349.94,16760.2,3152.58,6286.19,1554.59
2018-01-16 02:00:00+00:00,10372.61,1724.38,2871.39,1343.68,16931.06,3074.64,6110.72,1566.7
2018-01-16 03:00:00+00:00,9978.08,1726.14,2845.64,1306.7,16686.76,2913.96,5951.95,1542.85
2018-01-16 04:00:00+00:00,9526.61,1767.91,2839.88,1284.86,16423.42,2702.12,5853.5,1493.57
2018-01-16 05:00:00+00:00,9190.19,1830.08,2844.35,1284.15,16390.02,2542.8,5982.63,1501.05
2018-01-16 06:00:00+00:00,9084.63,1889.63,2835.89,1289.2,16600.99,2457.97,6291.17,1556.8
2018-01-16 07:00:00+00:00,9173.96,1978.1,2834.17,1300.84,16937.73,2436.8,6668.93,1604.13
2018-01-16 08:00:00+00:00,9438.34,2058.33,2840.29,1334.32,17382.3,2495.2,7168.89,1654.86
2018-01-16 09:00:00+00:00,10068.2,2157.21,2865.62,1362.56,18075.32,2717.83,7706.56,1716.53
2018-01-16 10:00:00+00:00,11071.54,2296.66,2911.61,1412.81,19206.17,3136.71,8282.76,1793.14
2018-01-16 11:00:00+00:00,12204.0,2443.64,3023.36,1530.92,20720.27,3861.47,8868.81,1851.23
2018-01-16 12:00:00+00:00,13049.98,2588.66,3077.58,1573.2,21690.62,4237.4,9442.58,1927.08
2018-01-16 13:00:00+00:00,13601.8,2644.79,3033.64,1566.8,21902.53,4443.12,9923.91,1972.13
2018-01-16 14:00:00+00:00,14175.18,2712.44,3037.23,1622.77,21860.46,4681.65,10346.03,1914.79
2018-01-16 15:00:00+00:00,14654.72,2687.79,2974.8,1612.05,21542.27,4913.97,10648.76,1919.04
2018-01-16 16:00:00+00:00,14959.31,2676.11,2905.1,1581.38,21175.49,5127.13,10800.7,1930.2
2018-01-16 17:00:00+00:00,15050.94,2680.97,2837.29,1528.44,20695.1,5297.19,10811.72,1906.43
2018-01-16 18:00:00+00:00,14908.29,2667.75,2751.58,1477.46,20087.19,5474.95,10702.04,1894.94
2018-01-16 19:00:00+00:00,14682.95,2576.01,2713.5,1438.07,19411.65,5615.0,10531.96,1859.36
2018-01-16 20:00:00+00:00,14743.03,2546.13,2678.02,1402.48,19019.81,5748.54,10427.65,1846.17
2018-01-16 21:00:00+00:00,14803.15,2566.3,2698.0,1396.17,19186.23,5867.75,10507.59,1895.61
2018-01-16 22:00:00+00:00,15105.92,2644.7,2713.62,1417.58,20116.86,6018.97,10733.0,1993.97
2018-01-16 23:00:00+00:00,15361.37,2719.09,2737.58,1498.58,21390.04,6186.12,11038.61,2049.65
2018-01-17 00:00:00+00:00,15271.87,2745.94,2748.91,1514.6,21783.52,6211.67,10979.04,2073.21
2018-01-17 01:00:00+00:00,15045.33,2705.32,2732.84,1523.89,21734.86,6169.58,10770.15,2096.09
2018-01-17 02:00:00+00:00,14686.26,2643.72,2740.78,1511.94,21376.37,5955.86,10461.87,2083.8
2018-01-17 03:00:00+00:00,14262.19,2587.14,2670.25,1484.79,20507.8,5683.86,9950.49,2033.1
2018-01-17 04:00:00+00:00,13966.99,2519.98,2622.48,1466.18,19955.54,5505.62,9493.04,1995.48
2018-01-17 05:00:00+00:00,13705.92,2515.3,2605.31,1444.13,19699.78,5381.13,9170.58,1987.01
2018-01-17 06:00:00+00:00,13607.83,2511.84,2576.18,1487.93,19653.08,5316.56,9119.51,2022.21
2018-01-17 07:00:00+00:00,13612.45,2532.91,2571.58,1510.35,19830.54,5322.24,9120.9,2033.79
2018-01-17 08:00:00+00:00,13797.86,2569.74,2562.78,1540.84,20077.73,5342.47,9280.77,2052.11
2018-01-17 09:00:00+00:00,14074.88,2637.68,2575.88,1593.0,20677.1,5452.1,9607.49,2160.98
2018-01-17 10:00:00+00:00,14448.65,2722.14,2582.92,1668.04,21764.67,5657.91,10210.35,2253.45
2018-01-17 11:00:00+00:00,14838.68,2841.95,2616.21,1745.93,23186.38,5971.29,11003.48,2369.14
2018-01-17 12:00:00+00:00,14922.91,2909.64,2595.54,1778.21,23653.83,6096.26,11380.5,2393.85
2018-01-17 13:00:00+00:00,14965.55,2851.84,2569.09,1743.61,22798.99,6144.4,11244.76,2352.55
2018-01-17 14:00:00+00:00,15020.34,2800.84,2624.49,1701.04,21605.94,6089.26,10850.89,2180.94
2018-01-17 15:00:00+00:00,14838.97,2623.18,2613.24,1650.02,20417.37,5950.45,10447.44,2074.69
2018-01-17 16:00:00+00:00,14488.74,2521.17,2591.4,1583.32,19232.05,5617.26,9996.9,1954.79
2018-01-17 17:00:00+00:00,14137.8,2439.04,2538.36,1491.74,18143.42,5379.43,9548.95,1850.56
2018-01-17 18:00:00+00:00,13644.57,2265.82,2533.01,1414.18,17249.41,5296.89,9047.73,1760.48
2018-01-17 19:00:00+00:00,13145.03,2180.09,2518.07,1361.48,16431.27,5187.74,8684.88,1653.76
